Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
26,1,0,0.000173841121885945,0.0284977611399676,2.62640005465492e-05,1.26911730745193e-07,4.69493346855927e-09,7.65458006732842e-12,0.00138884959058984,1.36092339079445e-05,8.91292408859911e-13,1.25893576940322e-10,2.48075582964495e-09,3.83189514787034e-12
27,1,0,0.000173911830883948,0.028497761816167,2.62640006682802e-05,1.91433353131192e-07,5.47885996864076e-09,9.48685065520053e-12,0.0013888495724514,1.36078575606307e-05,1.35868620941504e-12,1.46917496752919e-10,3.74196616056314e-09,5.78751700863568e-12
28,1,0,0.000173542849494193,0.0284977640096737,2.62640006469581e-05,1.46418335967453e-07,8.02501441312676e-09,8.40257080404003e-12,0.0013888495136615,1.36150657902896e-05,1.14791141168281e-12,2.15159540189696e-10,2.86205326460834e-09,4.48353997086791e-12
29,1,0,0.000173865524730249,0.0284977613918197,2.62640005899361e-05,1.49148904001522e-07,4.98553818230787e-09,8.31261848848244e-12,0.00138884958383429,1.36087586383574e-05,1.05219666756768e-12,1.3368840215617e-10,2.91542798905078e-09,4.50581564129349e-12
30,1,0,0.000173843902877801,0.0284977549124683,2.62639998513078e-05,1.29383946466218e-07,2.53615133006722e-09,1.59252103817497e-12,0.00138884975758367,1.36091797253707e-05,9.73808232907194e-13,6.80835314714455e-11,2.52908041022528e-09,3.93996677714562e-12
31,1,0,0.000173670938040467,0.0284977507122836,2.62639992895051e-05,2.88692095464632e-08,7.41577992791434e-09,9.8812266694649e-12,0.00138884987022713,1.36125561883759e-05,1.46353829895971e-13,1.98837348953985e-10,5.64309255217848e-10,8.43042081224713e-13
32,1,0,0.00017390685336358,0.0284977453372389,2.62639988798128e-05,1.86896248025677e-07,1.36544818676507e-08,1.51047139286374e-11,0.00138885001434441,1.36079543714405e-05,1.49560990079803e-12,3.66183782579656e-10,3.65327882801514e-09,5.73706485572876e-12
33,1,0,0.000173866328262927,0.028497762352374,2.62640006936956e-05,1.49903250938229e-07,6.10151742319315e-09,9.75249329346702e-12,0.00138884955807642,1.36087429959473e-05,1.04781512213102e-12,1.63610377386317e-10,2.93017328277536e-09,4.52363954310734e-12
34,1,0,0.000173804459251621,0.0284977632242562,2.62640007435754e-05,9.33821093729597e-08,7.11447670425633e-09,1.03233636326785e-11,0.00138884953470147,1.36099484659974e-05,6.23262578225603e-13,1.90758371646747e-10,1.82534910246208e-09,2.8026999345493e-12
35,1,0,0.000173571041693879,0.0284977624374123,2.62640005000269e-05,1.20520887738867e-07,6.19972935165864e-09,6.39569808535348e-12,0.00138884955582026,1.36145127542878e-05,9.41266184389021e-13,1.66220763993504e-10,2.35583336858921e-09,3.68884288689698e-12
