Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
85,1,0,0.000173702430275222,0.0284977570975866,2.62639999757393e-05,4.69760212285928e-12,7.48283907490893e-15,3.30216094818385e-14,0.00138884969899872,1.36119403697861e-05,2.58461697522601e-16,2.52900896872343e-12,9.18285480038405e-14,3.87710465842185e-14
86,1,0,0.00017370243474891,0.0284977570976057,2.62640000361362e-05,1.09631249561914e-12,2.39780950576045e-14,3.27244791132895e-14,0.00138884969899948,1.36119402823387e-05,2.56907538066921e-16,2.53010712096193e-12,2.14583733163274e-14,3.8790262302405e-14
87,1,0,0.000173702432317369,0.0284977570975937,2.6264000034359e-05,2.05264146839166e-12,4.48230321717172e-15,3.08236150309218e-14,0.00138884969899854,1.36119403298684e-05,2.56931436101888e-16,2.5297673506535e-12,4.01399304577849e-14,3.87852373547001e-14
88,1,0,0.000173702429546896,0.028497757097585,2.62639999757393e-05,5.64054748308945e-12,1.0096218179013e-14,3.30245670485843e-14,0.00138884969899878,1.36119403840229e-05,2.59644194778035e-16,2.52974265390944e-12,1.10267954303007e-13,3.87831083264783e-14
89,1,0,0.000173702434004328,0.0284977570976071,2.62640000361362e-05,1.32113916304339e-13,2.60862192363928e-14,3.27333805162201e-14,0.00138884969899945,1.36119402968928e-05,2.56666398218793e-16,2.52742359609282e-12,2.8366256582992e-15,3.8748603049259e-14
90,1,0,0.000173702433507727,0.0284977570975779,2.62639999757393e-05,5.11009776196652e-13,2.16761214201121e-14,3.30362999034565e-14,0.00138884969899897,1.36119403066e-05,2.56613612840767e-16,2.52988908914547e-12,1.00739306459948e-14,3.8787346516494e-14
91,1,0,0.000173702433640911,0.0284977570975937,2.62640000361362e-05,3.38586492786106e-13,4.41213965642468e-15,3.27429750148554e-14,0.0013888496989998,1.36119403039969e-05,2.56942941079633e-16,2.52946566994811e-12,6.73535705015849e-15,3.87813214673528e-14
92,1,0,0.000173702432942681,0.0284977570976028,2.62640000361362e-05,1.24288424433884e-12,1.918300907013e-14,3.27410787716496e-14,0.00138884969899956,1.36119403176452e-05,2.57147966797304e-16,2.52886529094863e-12,2.43199549367175e-14,3.87709750767721e-14
93,1,0,0.000173702434018183,0.0284977570975848,2.62639999757393e-05,1.50150476093547e-13,1.03996316034804e-14,3.30512195050667e-14,0.00138884969899878,1.3611940296621e-05,2.5660287084389e-16,2.5295776863281e-12,3.2048079599544e-15,3.87828348809082e-14
94,1,0,0.000173702434079328,0.0284977570975945,2.62640000361362e-05,2.29184342840536e-13,5.72426044473287e-15,3.27501172158724e-14,0.00138884969899978,1.36119402954278e-05,2.56552674329017e-16,2.52652288561741e-12,4.67455569406196e-15,3.87353516425267e-14
95,1,0,0.000173702434953261,0.0284977570975036,2.62639999757393e-05,1.36121956462628e-12,1.43802351989659e-13,3.2991217265289e-14,0.00138884969900096,1.3611940278344e-05,2.56873125003332e-16,2.52941026137991e-12,2.6630448501036e-14,3.87814798770186e-14
96,1,0,0.000173702433210617,0.0284977570975957,2.62640000361362e-05,8.95865297968156e-13,7.57648474370446e-15,3.27441870021705e-14,0.00138884969899848,1.36119403124077e-05,2.56586342375304e-16,2.52936380945562e-12,1.75606536188716e-14,3.8778421928936e-14
97,1,0,0.000173702433950605,0.0284977570975958,2.62640000361362e-05,6.25169070224312e-14,7.68554285212588e-15,3.2735995227205e-14,0.00138884969899974,1.3611940297943e-05,2.56930150018289e-16,2.53010650270169e-12,1.75902329531253e-15,3.87905401250113e-14
98,1,0,0.000173702433429679,0.0284977570975542,2.62639999757393e-05,6.12063692361642e-13,6.07261343535192e-14,3.30201350518446e-14,0.0013888496989996,1.36119403081253e-05,2.56567518497932e-16,2.52931599764623e-12,1.20270356365336e-14,3.87791207073306e-14
99,1,0,0.000173702439502841,0.0284977570975894,2.62640000361362e-05,7.25354250278002e-12,3.10422935930597e-15,3.27084760826588e-14,0.00138884969899864,1.36119401894128e-05,2.6270021526395e-16,2.53168732742916e-12,1.41789014055335e-13,3.88189366777234e-14
