Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
68,1,0,0.000173892498406025,0.0284977608283858,2.62640005499674e-05,1.73839595798252e-07,4.33316913900917e-09,7.79372585078523e-12,0.00138884959894091,1.36082336385406e-05,1.23952687414975e-12,1.16186368557272e-10,3.39805930109094e-09,5.25832493368666e-12
69,1,0,0.000173941551596402,0.0284977619397835,2.62640007011965e-05,2.1853073168115e-07,5.62211225675005e-09,1.0019587464805e-11,0.0013888495691341,1.36072797475763e-05,1.55663362792578e-12,1.50761404430121e-10,4.27164122187428e-09,6.60970798655725e-12
70,1,0,0.000173849941447464,0.0284977569565364,2.62640001121034e-05,1.34917764476077e-07,1.6350576589783e-10,1.53106463144479e-12,0.00138884970277027,1.36090621029391e-05,9.93379407141866e-13,5.08676993869753e-12,2.63725050717446e-09,4.09715692172754e-12
71,1,0,0.000173795351473481,0.0284977618337112,2.62640005896413e-05,8.50426502111999e-08,5.49907958710762e-09,8.14534488894772e-12,0.00138884957199045,1.36101260754857e-05,5.76318291686646e-13,1.47452293574323e-10,1.66233689053171e-09,2.55696659557068e-12
72,1,0,0.000173916920399606,0.0284977457382687,2.62639989292607e-05,1.96081008766583e-07,1.31888174315826e-08,1.43909032286868e-11,0.00138885000358845,1.36077585847709e-05,1.55899870312278e-12,3.53619460651293e-10,3.83281423892136e-09,6.01512661296965e-12
73,1,0,0.000174026054937376,0.0284977575581588,2.62640002930685e-05,2.95618803878674e-07,5.35444678643506e-10,4.49492498773289e-12,0.00138884968662307,1.36056391600167e-05,2.16865122616814e-12,1.45534660635286e-11,5.7784891218156e-09,8.97354571186421e-12
74,1,0,0.000173829376751237,0.0284977647482246,2.62640009228131e-05,1.16131200982944e-07,8.88196030017241e-09,1.28825336715138e-11,0.00138884949383337,1.3609462749057e-05,7.74794700325082e-13,2.38160439620445e-10,2.27002778982206e-09,3.48548372122676e-12
75,1,0,0.000173511631745286,0.0284977668631673,2.62640009280124e-05,1.75140161567497e-07,1.1339744462259e-08,1.22828336982067e-11,0.00138884943714609,1.3615678626819e-05,1.38858123724407e-12,3.04039054564805e-10,3.42348152298753e-09,5.37079649780395e-12
76,1,0,0.000173881392795054,0.0284977565173112,2.62640000875699e-05,1.6361244856088e-07,6.73263714551933e-10,1.25105144854596e-12,0.00138884971454579,1.36084497424211e-05,1.20888186069089e-12,1.82556125157727e-11,3.19814825459102e-09,4.97080605185372e-12
77,1,0,0.00017383857505179,0.0284977603797874,2.62640004646215e-05,1.24569676263124e-07,3.81165893782758e-09,6.49065336797522e-12,0.00138884961097473,1.36092835242207e-05,8.81930265266317e-13,1.02209745974922e-10,2.43497544858829e-09,3.7647554134923e-12
